"t" "L1_cat" "L2_cat" "count"
-199 "EDPM" "TCEM" 9
-198 "EF" "EFTF" 0
-198 "EF" "EFSS" 1
-198 "EDPM" "TCEM" 6
-197 "EF" "EFTF" 0
-197 "EF" "EFSS" 0
-197 "EDPM" "TCEM" 5
-196 "EF" "EFTF" 0
-196 "EF" "EFSS" 2
-196 "EDPM" "TCEM" 8
-195 "EF" "EFTF" 0
-195 "EF" "EFSS" 0
-195 "EDPM" "TCEM" 6
-194 "EF" "EFTF" 0
-194 "EF" "EFSS" 0
-194 "EDPM" "TCEM" 4
-193 "EF" "EFTF" 0
-193 "EF" "EFSS" 0
-193 "EDPM" "TCEM" 7
-192 "EF" "EFTF" 0
-192 "EF" "EFSS" 0
-192 "EDPM" "TCEM" 6
-191 "EF" "EFTF" 0
-191 "EF" "EFSS" 1
-191 "EDPM" "TCEM" 7
-190 "EF" "EFTF" 0
-190 "EF" "EFSS" 1
-190 "EDPM" "TCEM" 9
-189 "EF" "EFTF" 0
-189 "EF" "EFSS" 1
-189 "EDPM" "TCEM" 7
-188 "EF" "EFTF" 0
-188 "EF" "EFSS" 2
-188 "EDPM" "TCEM" 11
-187 "EF" "EFTF" 2
-187 "EF" "EFSS" 1
-187 "EDPM" "TCEM" 9
-186 "EF" "EFTF" 1
-186 "EF" "EFSS" 1
-186 "EDPM" "TCEM" 5
-185 "EF" "EFTF" 2
-185 "EF" "EFSS" 4
-185 "EDPM" "TCEM" 4
-184 "EF" "EFTF" 0
-184 "EF" "EFSS" 1
-184 "EDPM" "TCEM" 7
-183 "EF" "EFTF" 0
-183 "EF" "EFSS" 0
-183 "EDPM" "TCEM" 9
-182 "EF" "EFTF" 0
-182 "EF" "EFSS" 2
-182 "EDPM" "TCEM" 11
-181 "EF" "EFTF" 0
-181 "EF" "EFSS" 0
-181 "EDPM" "TCEM" 6
-180 "EF" "EFTF" 0
-180 "EF" "EFSS" 3
-180 "EDPM" "TCEM" 5
-179 "EF" "EFTF" 2
-179 "EF" "EFSS" 2
-179 "EDPM" "TCEM" 6
-178 "EF" "EFTF" 0
-178 "EF" "EFSS" 2
-178 "EDPM" "TCEM" 7
-177 "EF" "EFTF" 0
-177 "EF" "EFSS" 3
-177 "EDPM" "TCEM" 14
-176 "EF" "EFTF" 0
-176 "EF" "EFSS" 1
-176 "EDPM" "TCEM" 8
-175 "EF" "EFTF" 1
-175 "EF" "EFSS" 2
-175 "EDPM" "TCEM" 5
-174 "EF" "EFTF" 0
-174 "EF" "EFSS" 2
-174 "EDPM" "TCEM" 10
-173 "EF" "EFTF" 1
-173 "EF" "EFSS" 2
-173 "EDPM" "TCEM" 5
-172 "EF" "EFTF" 0
-172 "EF" "EFSS" 1
-172 "EDPM" "TCEM" 9
-171 "EF" "EFTF" 1
-171 "EF" "EFSS" 2
-171 "EDPM" "TCEM" 4
-170 "EF" "EFTF" 1
-170 "EF" "EFSS" 1
-170 "EDPM" "TCEM" 6
-169 "EF" "EFTF" 0
-169 "EF" "EFSS" 3
-169 "EDPM" "TCEM" 5
-168 "EF" "EFTF" 1
-168 "EF" "EFSS" 1
-168 "EDPM" "TCEM" 8
-167 "EF" "EFTF" 1
-167 "EF" "EFSS" 2
-167 "EDPM" "TCEM" 7
-166 "EF" "EFTF" 0
-166 "EF" "EFSS" 3
-166 "EDPM" "TCEM" 6
-165 "EF" "EFTF" 0
-165 "EF" "EFSS" 0
-165 "EDPM" "TCEM" 5
-164 "EF" "EFTF" 2
-164 "EF" "EFSS" 2
-164 "EDPM" "TCEM" 9
-163 "EF" "EFTF" 1
-163 "EF" "EFSS" 3
-163 "EDPM" "TCEM" 8
-162 "EF" "EFTF" 0
-162 "EF" "EFSS" 1
-162 "EDPM" "TCEM" 7
-161 "EF" "EFTF" 0
-161 "EF" "EFSS" 1
-161 "EDPM" "TCEM" 7
-160 "EF" "EFTF" 2
-160 "EF" "EFSS" 1
-160 "EDPM" "TCEM" 8
-159 "EF" "EFTF" 2
-159 "EF" "EFSS" 1
-159 "EDPM" "TCEM" 6
-158 "EF" "EFTF" 0
-158 "EF" "EFSS" 0
-158 "EDPM" "TCEM" 10
-157 "EF" "EFTF" 1
-157 "EF" "EFSS" 2
-157 "EDPM" "TCEM" 8
-156 "EF" "EFTF" 1
-156 "EF" "EFSS" 1
-156 "EDPM" "TCEM" 7
-155 "EF" "EFTF" 1
-155 "EF" "EFSS" 2
-155 "EDPM" "TCEM" 7
-154 "EF" "EFTF" 1
-154 "EF" "EFSS" 0
-154 "EDPM" "TCEM" 8
-153 "EF" "EFTF" 0
-153 "EF" "EFSS" 2
-153 "EDPM" "TCEM" 12
-152 "EF" "EFTF" 0
-152 "EF" "EFSS" 1
-152 "EDPM" "TCEM" 7
-151 "EF" "EFTF" 0
-151 "EF" "EFSS" 0
-151 "EDPM" "TCEM" 8
-150 "EF" "EFTF" 0
-150 "EF" "EFSS" 2
-150 "EDPM" "TCEM" 8
-149 "EF" "EFTF" 0
-149 "EF" "EFSS" 1
-149 "EDPM" "TCEM" 10
-148 "EF" "EFTF" 1
-148 "EF" "EFSS" 1
-148 "EDPM" "TCEM" 6
-147 "EF" "EFTF" 0
-147 "EF" "EFSS" 2
-147 "EDPM" "TCEM" 11
-146 "EF" "EFTF" 1
-146 "EF" "EFSS" 1
-146 "EDPM" "TCEM" 10
-145 "EF" "EFTF" 0
-145 "EF" "EFSS" 0
-145 "EDPM" "TCEM" 7
-144 "EF" "EFTF" 0
-144 "EF" "EFSS" 2
-144 "EDPM" "TCEM" 11
-143 "EF" "EFTF" 1
-143 "EF" "EFSS" 2
-143 "EDPM" "TCEM" 4
-142 "EF" "EFTF" 1
-142 "EF" "EFSS" 2
-142 "EDPM" "TCEM" 8
-141 "EF" "EFTF" 0
-141 "EF" "EFSS" 1
-141 "EDPM" "TCEM" 11
-140 "EF" "EFTF" 1
-140 "EF" "EFSS" 1
-140 "EDPM" "TCEM" 9
-139 "EF" "EFTF" 0
-139 "EF" "EFSS" 3
-139 "EDPM" "TCEM" 10
-138 "EF" "EFTF" 1
-138 "EF" "EFSS" 1
-138 "EDPM" "TCEM" 7
-137 "EF" "EFTF" 1
-137 "EF" "EFSS" 2
-137 "EDPM" "TCEM" 11
-136 "EF" "EFTF" 0
-136 "EF" "EFSS" 1
-136 "EDPM" "TCEM" 9
-135 "EF" "EFTF" 1
-135 "EF" "EFSS" 0
-135 "EDPM" "TCEM" 7
-134 "EF" "EFTF" 0
-134 "EF" "EFSS" 0
-134 "EDPM" "TCEM" 6
-133 "EF" "EFTF" 0
-133 "EF" "EFSS" 1
-133 "EDPM" "TCEM" 8
-132 "EF" "EFTF" 1
-132 "EF" "EFSS" 1
-132 "EDPM" "TCEM" 12
-131 "EF" "EFTF" 0
-131 "EF" "EFSS" 0
-131 "EDPM" "TCEM" 6
-130 "EF" "EFTF" 1
-130 "EF" "EFSS" 1
-130 "EDPM" "TCEM" 4
-129 "EF" "EFTF" 0
-129 "EF" "EFSS" 2
-129 "EDPM" "TCEM" 8
-128 "EF" "EFTF" 0
-128 "EF" "EFSS" 0
-128 "EDPM" "TCEM" 8
-127 "EF" "EFTF" 0
-127 "EF" "EFSS" 0
-127 "EDPM" "TCEM" 8
-126 "EF" "EFTF" 0
-126 "EF" "EFSS" 2
-126 "EDPM" "TCEM" 12
-125 "EF" "EFTF" 1
-125 "EF" "EFSS" 2
-125 "EDPM" "TCEM" 8
-124 "EF" "EFTF" 0
-124 "EF" "EFSS" 0
-124 "EDPM" "TCEM" 8
-123 "EF" "EFTF" 2
-123 "EF" "EFSS" 1
-123 "EDPM" "TCEM" 7
-122 "EF" "EFTF" 0
-122 "EF" "EFSS" 0
-122 "EDPM" "TCEM" 8
-121 "EF" "EFTF" 0
-121 "EF" "EFSS" 0
-121 "EDPM" "TCEM" 5
-120 "EF" "EFTF" 0
-120 "EF" "EFSS" 0
-120 "EDPM" "TCEM" 9
-119 "EF" "EFTF" 0
-119 "EF" "EFSS" 0
-119 "EDPM" "TCEM" 8
-118 "EF" "EFTF" 1
-118 "EF" "EFSS" 0
-118 "EDPM" "TCEM" 3
-117 "EF" "EFTF" 0
-117 "EF" "EFSS" 1
-117 "EDPM" "TCEM" 9
-116 "EF" "EFTF" 1
-116 "EF" "EFSS" 2
-116 "EDPM" "TCEM" 12
-115 "EF" "EFTF" 1
-115 "EF" "EFSS" 2
-115 "EDPM" "TCEM" 8
-114 "EF" "EFTF" 1
-114 "EF" "EFSS" 1
-114 "EDPM" "TCEM" 12
-113 "EF" "EFTF" 1
-113 "EF" "EFSS" 1
-113 "EDPM" "TCEM" 5
-112 "EF" "EFTF" 3
-112 "EF" "EFSS" 2
-112 "EDPM" "TCEM" 7
-111 "EF" "EFTF" 1
-111 "EF" "EFSS" 0
-111 "EDPM" "TCEM" 6
-110 "EF" "EFTF" 0
-110 "EF" "EFSS" 0
-110 "EDPM" "TCEM" 6
-109 "EF" "EFTF" 0
-109 "EF" "EFSS" 1
-109 "EDPM" "TCEM" 7
-108 "EF" "EFTF" 1
-108 "EF" "EFSS" 2
-108 "EDPM" "TCEM" 5
-107 "EF" "EFTF" 0
-107 "EF" "EFSS" 0
-107 "EDPM" "TCEM" 7
-106 "EF" "EFTF" 3
-106 "EF" "EFSS" 2
-106 "EDPM" "TCEM" 11
-105 "EF" "EFTF" 0
-105 "EF" "EFSS" 1
-105 "EDPM" "TCEM" 5
-104 "EF" "EFTF" 0
-104 "EF" "EFSS" 0
-104 "EDPM" "TCEM" 6
-103 "EF" "EFTF" 0
-103 "EF" "EFSS" 0
-103 "EDPM" "TCEM" 5
-102 "EF" "EFTF" 1
-102 "EF" "EFSS" 2
-102 "EDPM" "TCEM" 8
-101 "EF" "EFTF" 1
-101 "EF" "EFSS" 1
-101 "EDPM" "TCEM" 11
-100 "EF" "EFTF" 0
-100 "EF" "EFSS" 2
-100 "EDPM" "TCEM" 9
-99 "EF" "EFTF" 0
-99 "EF" "EFSS" 1
-99 "EDPM" "TCEM" 10
-98 "EF" "EFTF" 0
-98 "EF" "EFSS" 2
-98 "EDPM" "TCEM" 11
-97 "EF" "EFTF" 0
-97 "EF" "EFSS" 0
-97 "EDPM" "TCEM" 10
-96 "EF" "EFTF" 0
-96 "EF" "EFSS" 1
-96 "EDPM" "TCEM" 10
-95 "EF" "EFTF" 0
-95 "EF" "EFSS" 1
-95 "EDPM" "TCEM" 7
-94 "EF" "EFTF" 0
-94 "EF" "EFSS" 1
-94 "EDPM" "TCEM" 7
-93 "EF" "EFTF" 0
-93 "EF" "EFSS" 1
-93 "EDPM" "TCEM" 4
-92 "EF" "EFTF" 0
-92 "EF" "EFSS" 1
-92 "EDPM" "TCEM" 6
-91 "EF" "EFTF" 1
-91 "EF" "EFSS" 1
-91 "EDPM" "TCEM" 10
-90 "EF" "EFTF" 0
-90 "EF" "EFSS" 2
-90 "EDPM" "TCEM" 9
-89 "EF" "EFTF" 0
-89 "EF" "EFSS" 1
-89 "EDPM" "TCEM" 6
-88 "EF" "EFTF" 0
-88 "EF" "EFSS" 0
-88 "EDPM" "TCEM" 4
-87 "EF" "EFTF" 1
-87 "EF" "EFSS" 2
-87 "EDPM" "TCEM" 6
-86 "EF" "EFTF" 1
-86 "EF" "EFSS" 1
-86 "EDPM" "TCEM" 8
-85 "EF" "EFTF" 1
-85 "EF" "EFSS" 1
-85 "EDPM" "TCEM" 5
-84 "EF" "EFTF" 0
-84 "EF" "EFSS" 0
-84 "EDPM" "TCEM" 6
-83 "EF" "EFTF" 0
-83 "EF" "EFSS" 1
-83 "EDPM" "TCEM" 13
-82 "EF" "EFTF" 0
-82 "EF" "EFSS" 0
-82 "EDPM" "TCEM" 9
-81 "EF" "EFTF" 2
-81 "EF" "EFSS" 0
-81 "EDPM" "TCEM" 13
-80 "EF" "EFTF" 0
-80 "EF" "EFSS" 1
-80 "EDPM" "TCEM" 3
-79 "EF" "EFTF" 0
-79 "EF" "EFSS" 2
-79 "EDPM" "TCEM" 7
-78 "EF" "EFTF" 0
-78 "EF" "EFSS" 2
-78 "EDPM" "TCEM" 4
-77 "EF" "EFTF" 0
-77 "EF" "EFSS" 0
-77 "EDPM" "TCEM" 3
-76 "EF" "EFTF" 2
-76 "EF" "EFSS" 2
-76 "EDPM" "TCEM" 8
-75 "EF" "EFTF" 0
-75 "EF" "EFSS" 0
-75 "EDPM" "TCEM" 8
-74 "EF" "EFTF" 0
-74 "EF" "EFSS" 0
-74 "EDPM" "TCEM" 6
-73 "EF" "EFTF" 0
-73 "EF" "EFSS" 1
-73 "EDPM" "TCEM" 2
-72 "EF" "EFTF" 0
-72 "EF" "EFSS" 0
-72 "EDPM" "TCEM" 3
-71 "EF" "EFTF" 0
-71 "EF" "EFSS" 1
-71 "EDPM" "TCEM" 11
-70 "EF" "EFTF" 0
-70 "EF" "EFSS" 1
-70 "EDPM" "TCEM" 12
-69 "EF" "EFTF" 1
-69 "EF" "EFSS" 4
-69 "EDPM" "TCEM" 10
-68 "EF" "EFTF" 0
-68 "EF" "EFSS" 1
-68 "EDPM" "TCEM" 7
-67 "EF" "EFTF" 0
-67 "EF" "EFSS" 0
-67 "EDPM" "TCEM" 9
-66 "EF" "EFTF" 1
-66 "EF" "EFSS" 0
-66 "EDPM" "TCEM" 8
-65 "EF" "EFTF" 1
-65 "EF" "EFSS" 4
-65 "EDPM" "TCEM" 10
-64 "EF" "EFTF" 0
-64 "EF" "EFSS" 0
-64 "EDPM" "TCEM" 9
-63 "EF" "EFTF" 1
-63 "EF" "EFSS" 0
-63 "EDPM" "TCEM" 6
-62 "EF" "EFTF" 0
-62 "EF" "EFSS" 1
-62 "EDPM" "TCEM" 11
-61 "EF" "EFTF" 0
-61 "EF" "EFSS" 1
-61 "EDPM" "TCEM" 7
-60 "EF" "EFTF" 0
-60 "EF" "EFSS" 1
-60 "EDPM" "TCEM" 5
-59 "EF" "EFTF" 0
-59 "EF" "EFSS" 1
-59 "EDPM" "TCEM" 9
-58 "EF" "EFTF" 1
-58 "EF" "EFSS" 1
-58 "EDPM" "TCEM" 7
-57 "EF" "EFTF" 0
-57 "EF" "EFSS" 2
-57 "EDPM" "TCEM" 5
-56 "EF" "EFTF" 1
-56 "EF" "EFSS" 1
-56 "EDPM" "TCEM" 8
-55 "EF" "EFTF" 0
-55 "EF" "EFSS" 0
-55 "EDPM" "TCEM" 3
-54 "EF" "EFTF" 0
-54 "EF" "EFSS" 0
-54 "EDPM" "TCEM" 4
-53 "EF" "EFTF" 1
-53 "EF" "EFSS" 2
-53 "EDPM" "TCEM" 6
-52 "EF" "EFTF" 1
-52 "EF" "EFSS" 5
-52 "EDPM" "TCEM" 9
-51 "EF" "EFTF" 0
-51 "EF" "EFSS" 0
-51 "EDPM" "TCEM" 5
-50 "EF" "EFTF" 2
-50 "EF" "EFSS" 2
-50 "EDPM" "TCEM" 12
-49 "EF" "EFTF" 0
-49 "EF" "EFSS" 0
-49 "EDPM" "TCEM" 5
-48 "EF" "EFTF" 0
-48 "EF" "EFSS" 2
-48 "EDPM" "TCEM" 5
-47 "EF" "EFTF" 0
-47 "EF" "EFSS" 1
-47 "EDPM" "TCEM" 7
-46 "EF" "EFTF" 0
-46 "EF" "EFSS" 1
-46 "EDPM" "TCEM" 5
-45 "EF" "EFTF" 0
-45 "EF" "EFSS" 0
-45 "EDPM" "TCEM" 3
-44 "EF" "EFTF" 0
-44 "EF" "EFSS" 0
-44 "EDPM" "TCEM" 2
-43 "EF" "EFTF" 1
-43 "EF" "EFSS" 0
-43 "EDPM" "TCEM" 9
-42 "EF" "EFTF" 0
-42 "EF" "EFSS" 1
-42 "EDPM" "TCEM" 5
-41 "EF" "EFTF" 0
-41 "EF" "EFSS" 2
-41 "EDPM" "TCEM" 8
-40 "EF" "EFTF" 0
-40 "EF" "EFSS" 0
-40 "EDPM" "TCEM" 5
-39 "EF" "EFTF" 0
-39 "EF" "EFSS" 1
-39 "EDPM" "TCEM" 5
-38 "EF" "EFTF" 0
-38 "EF" "EFSS" 0
-38 "EDPM" "TCEM" 7
-37 "EF" "EFTF" 0
-37 "EF" "EFSS" 1
-37 "EDPM" "TCEM" 6
-36 "EF" "EFTF" 1
-36 "EF" "EFSS" 3
-36 "EDPM" "TCEM" 10
-35 "EF" "EFTF" 0
-35 "EF" "EFSS" 1
-35 "EDPM" "TCEM" 8
-34 "EF" "EFTF" 0
-34 "EF" "EFSS" 2
-34 "EDPM" "TCEM" 6
-33 "EF" "EFTF" 2
-33 "EF" "EFSS" 3
-33 "EDPM" "TCEM" 7
-32 "EF" "EFTF" 0
-32 "EF" "EFSS" 1
-32 "EDPM" "TCEM" 8
-31 "EF" "EFTF" 0
-31 "EF" "EFSS" 0
-31 "EDPM" "TCEM" 9
-30 "EF" "EFTF" 0
-30 "EF" "EFSS" 1
-30 "EDPM" "TCEM" 9
-29 "EF" "EFTF" 0
-29 "EF" "EFSS" 0
-29 "EDPM" "TCEM" 9
-28 "EF" "EFTF" 1
-28 "EF" "EFSS" 4
-28 "EDPM" "TCEM" 7
-27 "EF" "EFTF" 1
-27 "EF" "EFSS" 1
-27 "EDPM" "TCEM" 13
-26 "EF" "EFTF" 1
-26 "EF" "EFSS" 3
-26 "EDPM" "TCEM" 10
-25 "EF" "EFTF" 0
-25 "EF" "EFSS" 1
-25 "EDPM" "TCEM" 8
-24 "EF" "EFTF" 2
-24 "EF" "EFSS" 2
-24 "EDPM" "TCEM" 9
-23 "EF" "EFTF" 0
-23 "EF" "EFSS" 0
-23 "EDPM" "TCEM" 6
-22 "EF" "EFTF" 1
-22 "EF" "EFSS" 2
-22 "EDPM" "TCEM" 11
-21 "EF" "EFTF" 0
-21 "EF" "EFSS" 1
-21 "EDPM" "TCEM" 6
-20 "EF" "EFTF" 1
-20 "EF" "EFSS" 2
-20 "EDPM" "TCEM" 7
-19 "EF" "EFTF" 1
-19 "EF" "EFSS" 2
-19 "EDPM" "TCEM" 3
-18 "EF" "EFTF" 1
-18 "EF" "EFSS" 4
-18 "EDPM" "TCEM" 8
-17 "EF" "EFTF" 2
-17 "EF" "EFSS" 2
-17 "EDPM" "TCEM" 12
-16 "EF" "EFTF" 1
-16 "EF" "EFSS" 1
-16 "EDPM" "TCEM" 10
-15 "EF" "EFTF" 1
-15 "EF" "EFSS" 1
-15 "EDPM" "TCEM" 3
-14 "EF" "EFTF" 0
-14 "EF" "EFSS" 2
-14 "EDPM" "TCEM" 8
-13 "EF" "EFTF" 2
-13 "EF" "EFSS" 1
-13 "EDPM" "TCEM" 9
-12 "EF" "EFTF" 0
-12 "EF" "EFSS" 0
-12 "EDPM" "TCEM" 8
-11 "EF" "EFTF" 0
-11 "EF" "EFSS" 0
-11 "EDPM" "TCEM" 7
-10 "EF" "EFTF" 1
-10 "EF" "EFSS" 1
-10 "EDPM" "TCEM" 17
-9 "EF" "EFTF" 0
-9 "EF" "EFSS" 1
-9 "EDPM" "TCEM" 12
-8 "EF" "EFTF" 2
-8 "EF" "EFSS" 2
-8 "EDPM" "TCEM" 10
-7 "EF" "EFTF" 0
-7 "EF" "EFSS" 0
-7 "EDPM" "TCEM" 9
-6 "EF" "EFTF" 1
-6 "EF" "EFSS" 0
-6 "EDPM" "TCEM" 13
-5 "EF" "EFTF" 2
-5 "EF" "EFSS" 3
-5 "EDPM" "TCEM" 8
-4 "EF" "EFTF" 0
-4 "EF" "EFSS" 2
-4 "EDPM" "TCEM" 7
-3 "EF" "EFTF" 1
-3 "EF" "EFSS" 4
-3 "EDPM" "TCEM" 10
-2 "EF" "EFTF" 0
-2 "EF" "EFSS" 0
-2 "EDPM" "TCEM" 7
-1 "EF" "EFTF" 0
-1 "EF" "EFSS" 2
-1 "EDPM" "TCEM" 4
0 "EF" "EFTF" 0
0 "EF" "EFSS" 0
0 "EDPM" "TCEM" 3
1 "EF" "EFTF" 0
1 "EF" "EFSS" 2
1 "EDPM" "TCEM" 12
2 "EF" "EFTF" 0
2 "EF" "EFSS" 0
2 "EDPM" "TCEM" 6
3 "EF" "EFTF" 0
3 "EF" "EFSS" 0
3 "EDPM" "TCEM" 13
4 "EF" "EFTF" 0
4 "EF" "EFSS" 1
4 "EDPM" "TCEM" 5
5 "EF" "EFTF" 0
5 "EF" "EFSS" 1
5 "EDPM" "TCEM" 2
6 "EF" "EFTF" 0
6 "EF" "EFSS" 1
6 "EDPM" "TCEM" 10
7 "EF" "EFTF" 0
7 "EF" "EFSS" 1
7 "EDPM" "TCEM" 11
8 "EF" "EFTF" 0
8 "EF" "EFSS" 0
8 "EDPM" "TCEM" 4
9 "EF" "EFTF" 0
9 "EF" "EFSS" 0
9 "EDPM" "TCEM" 4
10 "EF" "EFTF" 0
10 "EF" "EFSS" 1
10 "EDPM" "TCEM" 8
11 "EF" "EFTF" 0
11 "EF" "EFSS" 0
11 "EDPM" "TCEM" 8
12 "EF" "EFTF" 0
12 "EF" "EFSS" 2
12 "EDPM" "TCEM" 8
13 "EF" "EFTF" 0
13 "EF" "EFSS" 2
13 "EDPM" "TCEM" 9
14 "EF" "EFTF" 0
14 "EF" "EFSS" 0
14 "EDPM" "TCEM" 2
15 "EF" "EFTF" 0
15 "EF" "EFSS" 0
15 "EDPM" "TCEM" 5
16 "EF" "EFTF" 0
16 "EF" "EFSS" 3
16 "EDPM" "TCEM" 6
17 "EF" "EFTF" 0
17 "EF" "EFSS" 1
17 "EDPM" "TCEM" 7
18 "EF" "EFTF" 1
18 "EF" "EFSS" 1
18 "EDPM" "TCEM" 9
19 "EF" "EFTF" 2
19 "EF" "EFSS" 1
19 "EDPM" "TCEM" 11
20 "EF" "EFTF" 0
20 "EF" "EFSS" 1
20 "EDPM" "TCEM" 9
21 "EF" "EFTF" 1
21 "EF" "EFSS" 2
21 "EDPM" "TCEM" 12
22 "EF" "EFTF" 0
22 "EF" "EFSS" 1
22 "EDPM" "TCEM" 11
23 "EF" "EFTF" 0
23 "EF" "EFSS" 0
23 "EDPM" "TCEM" 9
24 "EF" "EFTF" 0
24 "EF" "EFSS" 2
24 "EDPM" "TCEM" 7
25 "EF" "EFTF" 0
25 "EF" "EFSS" 1
25 "EDPM" "TCEM" 5
26 "EF" "EFTF" 0
26 "EF" "EFSS" 1
26 "EDPM" "TCEM" 7
27 "EF" "EFTF" 3
27 "EF" "EFSS" 4
27 "EDPM" "TCEM" 7
28 "EF" "EFTF" 0
28 "EF" "EFSS" 0
28 "EDPM" "TCEM" 6
29 "EF" "EFTF" 1
29 "EF" "EFSS" 2
29 "EDPM" "TCEM" 7
30 "EF" "EFTF" 1
30 "EF" "EFSS" 0
30 "EDPM" "TCEM" 7
31 "EF" "EFTF" 1
31 "EF" "EFSS" 1
31 "EDPM" "TCEM" 11
32 "EF" "EFTF" 0
32 "EF" "EFSS" 2
32 "EDPM" "TCEM" 2
33 "EF" "EFTF" 1
33 "EF" "EFSS" 2
33 "EDPM" "TCEM" 11
34 "EF" "EFTF" 3
34 "EF" "EFSS" 3
34 "EDPM" "TCEM" 9
35 "EF" "EFTF" 1
35 "EF" "EFSS" 3
35 "EDPM" "TCEM" 10
36 "EF" "EFTF" 0
36 "EF" "EFSS" 2
36 "EDPM" "TCEM" 9
37 "EF" "EFTF" 1
37 "EF" "EFSS" 2
37 "EDPM" "TCEM" 7
38 "EF" "EFTF" 0
38 "EF" "EFSS" 3
38 "EDPM" "TCEM" 6
39 "EF" "EFTF" 1
39 "EF" "EFSS" 2
39 "EDPM" "TCEM" 10
40 "EF" "EFTF" 0
40 "EF" "EFSS" 0
40 "EDPM" "TCEM" 10
41 "EF" "EFTF" 1
41 "EF" "EFSS" 0
41 "EDPM" "TCEM" 5
42 "EF" "EFTF" 0
42 "EF" "EFSS" 1
42 "EDPM" "TCEM" 6
43 "EF" "EFTF" 0
43 "EF" "EFSS" 1
43 "EDPM" "TCEM" 8
44 "EF" "EFTF" 0
44 "EF" "EFSS" 2
44 "EDPM" "TCEM" 5
45 "EF" "EFTF" 0
45 "EF" "EFSS" 1
45 "EDPM" "TCEM" 7
46 "EF" "EFTF" 2
46 "EF" "EFSS" 2
46 "EDPM" "TCEM" 11
47 "EF" "EFTF" 1
47 "EF" "EFSS" 2
47 "EDPM" "TCEM" 11
48 "EF" "EFTF" 0
48 "EF" "EFSS" 2
48 "EDPM" "TCEM" 8
49 "EF" "EFTF" 1
49 "EF" "EFSS" 1
49 "EDPM" "TCEM" 7
50 "EF" "EFTF" 0
50 "EF" "EFSS" 0
50 "EDPM" "TCEM" 4
51 "EF" "EFTF" 0
51 "EF" "EFSS" 2
51 "EDPM" "TCEM" 7
52 "EF" "EFTF" 1
52 "EF" "EFSS" 1
52 "EDPM" "TCEM" 10
53 "EF" "EFTF" 0
53 "EF" "EFSS" 0
53 "EDPM" "TCEM" 5
54 "EF" "EFTF" 0
54 "EF" "EFSS" 2
54 "EDPM" "TCEM" 4
55 "EF" "EFTF" 0
55 "EF" "EFSS" 2
55 "EDPM" "TCEM" 6
56 "EF" "EFTF" 0
56 "EF" "EFSS" 0
56 "EDPM" "TCEM" 2
57 "EF" "EFTF" 1
57 "EF" "EFSS" 3
57 "EDPM" "TCEM" 2
58 "EF" "EFTF" 0
58 "EF" "EFSS" 1
58 "EDPM" "TCEM" 11
59 "EF" "EFTF" 0
59 "EF" "EFSS" 2
59 "EDPM" "TCEM" 9
60 "EF" "EFTF" 1
60 "EF" "EFSS" 0
60 "EDPM" "TCEM" 9
61 "EF" "EFTF" 4
61 "EF" "EFSS" 2
61 "EDPM" "TCEM" 9
62 "EF" "EFTF" 1
62 "EF" "EFSS" 1
62 "EDPM" "TCEM" 4
63 "EF" "EFTF" 0
63 "EF" "EFSS" 0
63 "EDPM" "TCEM" 7
64 "EF" "EFTF" 0
64 "EF" "EFSS" 2
64 "EDPM" "TCEM" 5
65 "EF" "EFTF" 0
65 "EF" "EFSS" 2
65 "EDPM" "TCEM" 9
66 "EF" "EFTF" 0
66 "EF" "EFSS" 0
66 "EDPM" "TCEM" 6
67 "EF" "EFTF" 0
67 "EF" "EFSS" 0
67 "EDPM" "TCEM" 3
68 "EF" "EFTF" 1
68 "EF" "EFSS" 2
68 "EDPM" "TCEM" 11
69 "EF" "EFTF" 0
69 "EF" "EFSS" 3
69 "EDPM" "TCEM" 6
70 "EF" "EFTF" 1
70 "EF" "EFSS" 1
70 "EDPM" "TCEM" 6
71 "EF" "EFTF" 1
71 "EF" "EFSS" 2
71 "EDPM" "TCEM" 7
72 "EF" "EFTF" 0
72 "EF" "EFSS" 1
72 "EDPM" "TCEM" 6
73 "EF" "EFTF" 0
73 "EF" "EFSS" 1
73 "EDPM" "TCEM" 8
74 "EF" "EFTF" 0
74 "EF" "EFSS" 0
74 "EDPM" "TCEM" 3
75 "EF" "EFTF" 1
75 "EF" "EFSS" 0
75 "EDPM" "TCEM" 14
76 "EF" "EFTF" 0
76 "EF" "EFSS" 3
76 "EDPM" "TCEM" 8
77 "EF" "EFTF" 0
77 "EF" "EFSS" 4
77 "EDPM" "TCEM" 8
78 "EF" "EFTF" 1
78 "EF" "EFSS" 2
78 "EDPM" "TCEM" 9
79 "EF" "EFTF" 1
79 "EF" "EFSS" 0
79 "EDPM" "TCEM" 9
80 "EF" "EFTF" 1
80 "EF" "EFSS" 1
80 "EDPM" "TCEM" 8
81 "EF" "EFTF" 1
81 "EF" "EFSS" 1
81 "EDPM" "TCEM" 12
82 "EF" "EFTF" 0
82 "EF" "EFSS" 1
82 "EDPM" "TCEM" 5
83 "EF" "EFTF" 0
83 "EF" "EFSS" 0
83 "EDPM" "TCEM" 3
84 "EF" "EFTF" 0
84 "EF" "EFSS" 2
84 "EDPM" "TCEM" 4
85 "EF" "EFTF" 0
85 "EF" "EFSS" 0
85 "EDPM" "TCEM" 5
86 "EF" "EFTF" 1
